"","CountryID","IDSCHOOL","IDSTUD","Gender","Num_of_Books","Born_in_Country","EmotionalFactor","MathematicalTendencyFactor","ses","y"
"373","792","5018.T","50180217","1","2","2","0.219122564433441","0.296686026638177","14",423.777948
"374","792","5018.T","50180218","1","3","2","0.438682970370209","-0.0139220648483988","16",520.452038
"375","792","5018.T","50180220","1","3","1","-1.24763212161829","-1.12002185925489","15",531.96051
"376","792","5018.T","50180221","2","3","2","0.833395910501022","-1.25859158810517","15",390.666446
"377","792","5018.T","50180222","1","2","2","0.739230549410125","-1.86441103764548","16",407.173884
"378","792","5018.T","50180223","1","2","2","0.147346259969655","1.37889325288622","16",560.89425
"379","792","5018.T","50180224","1","1","2","-0.725989822585449","-0.052078340472583","15",499.38415
"380","792","5018.T","50180225","2","1","2","-1.23329466402506","-1.44610907707961","13",433.808174
"381","792","5018.T","50180228","2","3","2","0.209646390710739","0.713460037990972","12",593.728684
"382","792","5018.T","50180229","1","3","2","0.703921354059706","0.683232895948682","16",527.302044
"383","792","5018.T","50180230","2","3","2","0.984946440538752","-1.526439439944","15",412.72664
"385","792","5018.T","50180232","2","4","2","1.013899393079","-0.408441609594795","14",524.606844
"386","792","5019.T","50190101","1","2","2","0.392520282739637","0.122285606321049","13",488.533
"388","792","5019.T","50190104","1","3","2","0.493704026290825","0.802364429253936","14",592.096234
"389","792","5019.T","50190105","2","4","2","0.599883218649952","0.46314306202645","16",489.185596
"390","792","5019.T","50190106","1","3","2","-0.594368660777336","-1.14960584477798","11",530.424248
"391","792","5019.T","50190107","1","3","2","0.572142844351291","0.490098562200666","15",593.467134
"392","792","5019.T","50190108","1","3","2","0.114343443008023","0.848628875572769","14",491.4942
"394","792","5019.T","50190112","1","3","2","0.647624681847419","1.2938750365579","16",486.541244
"395","792","5019.T","50190113","1","3","2","0.491191917127428","0.406142350024176","12",524.76843
"396","792","5019.T","50190115","2","2","2","-0.220337335309256","1.28700222919621","13",470.5802
"397","792","5019.T","50190116","1","1","2","0.551002582039293","0.424332601956215","13",373.34577
"398","792","5019.T","50190117","1","1","2","0.582412643786598","1.29803199015056","13",492.753604
"402","792","5019.T","50190122","1","4","2","0.647624681847419","1.2938750365579","14",527.050136
"403","792","5019.T","50190123","2","2","2","0.647624681847419","1.2938750365579","14",561.062092
"404","792","5019.T","50190124","2","3","2","0.647624681847419","1.2938750365579","12",591.989652
"405","792","5019.T","50190125","2","2","2","0.647624681847419","1.2938750365579","11",403.750044
"406","792","5019.T","50190127","2","1","2","0.146430512082943","0.708117463132049","16",466.584656
"408","792","5019.T","50190129","1","2","2","0.647624681847419","1.2938750365579","15",648.599702
"409","792","5019.T","50190130","1","2","2","0.517200645588595","-0.149316697362007","13",465.6253
"410","792","5019.T","50190131","1","2","2","0.122447343140705","0.556079422386069","14",516.684874
"411","792","5020.T","50200101","2","4","2","-0.55105853415972","0.349676815387679","11",511.906188
"412","792","5020.T","50200102","2","2","2","-0.605490526800888","1.4473288522626","12",404.209626
"413","792","5020.T","50200103","1","1","2","0.129879059894649","0.038048946466668","10",433.810206
"414","792","5020.T","50200104","2","1","2","0.647624681847419","1.2938750365579","11",620.426532
"415","792","5020.T","50200105","2","3","2","0.508807790682089","0.6939918614633","8",505.979978
"416","792","5020.T","50200106","1","1","2","-0.532063547959468","-0.574713510850427","8",501.19703
"417","792","5020.T","50200107","1","1","2","-1.76664722364119","-0.120292341413822","12",409.66844
"418","792","5020.T","50200109","1","1","2","0.450720365475657","-0.68442841971016","9",457.632778
"419","792","5020.T","50200110","1","4","2","0.582412643786598","1.29803199015056","11",617.547616
"420","792","5020.T","50200111","2","2","2","0.769206938979122","0.841515501901734","11",610.93857
"421","792","5020.T","50200112","2","4","2","0.466773571991273","-0.30959971273321","14",656.707804
"422","792","5020.T","50200113","1","2","2","0.640115809759315","0.415153908005876","12",551.076844
"423","792","5020.T","50200114","1","2","2","-1.31886627323939","-0.858530673140982","14",467.42641
"424","792","5020.T","50200115","1","2","2","-1.37341533927938","-1.19936696287647","9",453.708746
"425","792","5020.T","50200117","2","1","2","-0.161121642833416","0.292931530087318","12",589.066782
"427","792","5021.T","50210801","1","3","2","-0.254694250877663","1.42897277392306","16",694.159202
"428","792","5021.T","50210802","1","3","2","0.231282272845706","1.22580501377491","14",656.232954
"429","792","5021.T","50210803","1","3","2","-0.073850563559551","0.317608284397057","13",657.980278
"430","792","5021.T","50210804","1","3","2","-0.0898713539826103","-0.954913352551071","9",575.771972
"431","792","5021.T","50210806","1","3","2","0.571690673262277","0.885918406460437","13",535.088102
"432","792","5021.T","50210807","1","5","2","0.434507710186298","1.32339098168302","14",705.132374
"433","792","5021.T","50210808","1","3","2","0.0672908628012633","0.892476813848746","14",698.813392
"434","792","5021.T","50210809","1","3","2","-2.05707725411452","-1.23868458177547","13",581.792856
"435","792","5021.T","50210810","1","2","2","-0.0465500049639411","1.2066298519233","14",628.211604
"436","792","5021.T","50210811","1","3","2","0.736735040849496","0.603654792391226","15",675.118528
"437","792","5021.T","50210812","1","4","2","0.499719748247119","1.31923402809036","15",583.896292
"439","792","5021.T","50210815","1","3","2","-0.194957885668361","0.0726482214796641","14",614.076676
"440","792","5021.T","50210816","1","2","2","0.300151363972305","0.00954258519617013","12",594.378716
"441","792","5021.T","50210817","1","4","2","-0.929715997992244","0.932257734378724","14",614.739922
"442","792","5021.T","50210818","1","5","2","0.53529499622856","1.30516652346643","14",595.387882
"443","792","5021.T","50210819","1","3","2","-0.0471714971054585","1.38155696268422","15",578.700334
"445","792","5021.T","50210822","1","4","2","0.420251604206934","0.699394602258592","13",689.81481
"446","792","5021.T","50210823","1","2","2","0.34142157503162","1.33263831873035","11",620.207064
"447","792","5021.T","50210824","1","2","2","0.061394649868774","-0.556876718133022","14",553.07984
"448","792","5021.T","50210825","1","3","2","0.509756903324115","0.421431544427742","15",568.282226
"449","792","5021.T","50210826","1","3","2","0.769206938979122","0.841515501901734","14",562.708638
"450","792","5021.T","50210827","1","2","2","-1.1474663337889","-1.56250285476967","14",593.228382
"452","792","5022.T","50220201","1","3","2","-1.22084470239396","1.51308246726214","11",635.934696
"453","792","5022.T","50220202","1","1","2","0.673743920377768","0.935542943299179","12",591.43854
"454","792","5022.T","50220203","1","1","2","0.92161851162093","0.206407896003753","10",445.40697
"455","792","5022.T","50220205","1","1","2","0.0492726145432509","0.2634829278304","12",341.418188
"457","792","5022.T","50220209","2","2","2","-0.837538301451505","-0.196873669313371","10",487.28688
"458","792","5022.T","50220210","1","3","2","0.457526803435568","1.30257156125435","12",534.044132
"459","792","5022.T","50220211","1","2","2","0.647624681847419","1.2938750365579","9",557.132692
"460","792","5022.T","50220212","1","1","2","0.419189767824612","1.33523328094243","11",544.039444
"461","792","5022.T","50220213","1","3","2","0.769206938979122","0.841515501901734","14",514.757012
"462","792","5022.T","50220215","1","2","2","-0.458588069945965","0.447343770508581","11",458.77755
"463","792","5022.T","50220216","1","3","2","0.769206938979122","0.841515501901734","14",591.35833
"464","792","5022.T","50220217","2","2","2","0.402133275341643","0.964026287170558","9",590.856976
"465","792","5022.T","50220218","2","2","2","0.482912098858947","1.31497998662493","10",492.544058
"466","792","5022.T","50220219","2","1","2","-0.0433790804640003","1.41972122541357","12",559.27371
"467","792","5022.T","50220220","2","4","2","0.647624681847419","1.2938750365579","9",499.983908
"468","792","5022.T","50220221","1","2","2","0.389147521727285","0.928264431747447","12",600.813798
"469","792","5022.T","50220223","2","2","2","0.635493824065773","-1.19898458576576","10",518.471272
"470","792","5022.T","50220224","1","2","2","-0.643058043271438","0.425648243535526","11",423.121554
"471","792","5022.T","50220225","1","2","2","0.611021675552058","0.923851021129105","9",467.359996
"472","792","5022.T","50220226","1","2","2","0.41903964813439","0.6553628045757","11",431.712592
"473","792","5023.T","50230501","2","5","2","0.55102604022547","1.08011798124969","11",577.573472
"474","792","5023.T","50230503","1","3","2","0.0580356676000672","1.36936531936608","13",552.495736
"476","792","5023.T","50230505","1","5","2","-0.843303084195699","0.538510185225018","13",641.712278
"480","792","5023.T","50230509","2","3","2","0.647624681847419","1.2938750365579","13",661.632686
"481","792","5023.T","50230511","2","1","2","0.313643570618481","0.14304357621687","14",513.462204
"484","792","5023.T","50230514","2","2","2","0.582412643786598","1.29803199015056","13",524.518736
"485","792","5023.T","50230515","2","3","2","0.295523128319579","0.810659896661923","13",514.592144
"486","792","5023.T","50230516","2","3","2","0.456662062392163","-0.00446862392665461","13",460.93244
"487","792","5023.T","50230519","1","2","2","0.399545995228983","1.3574811503773","13",536.537046
"488","792","5023.T","50230520","2","1","2","0.707681110907532","0.641104453510938","12",560.257192
"489","792","5023.T","50230521","2","1","2","-1.22475051336961","-1.52486426470072","11",558.262304
"490","792","5023.T","50230522","1","1","2","0.283896027346802","1.294404057107","10",621.064674
"491","792","5023.T","50230523","1","4","2","-1.93617715972999","-1.11103582372801","13",513.44175
"494","792","5024.T","50240204","1","1","2","-2.10635717662722","-0.205079425554824","14",505.85411
"496","792","5024.T","50240206","1","3","2","0.156337872950835","-1.24669763355661","16",505.508134
"497","792","5024.T","50240207","1","1","2","-2.59922040727336","-1.31604117038788","15",377.239354
"498","792","5024.T","50240208","2","4","2","-0.230799082358965","0.872838002104537","15",605.117786
"499","792","5024.T","50240210","2","2","2","-0.357433527809787","-0.342122687711358","14",452.16675
"501","792","5024.T","50240214","1","2","2","-0.962797121308592","-0.600508285834954","14",508.778318
"502","792","5024.T","50240215","2","2","2","-0.236974658735771","-0.800789039137377","13",535.934764
"503","792","5024.T","50240216","2","2","2","-0.356542565647742","-1.54829859772818","12",463.79011
"504","792","5024.T","50240218","1","5","2","0.0611420174598733","-0.855259338976449","15",502.556432
"505","792","5024.T","50240219","1","3","2","-1.98790770430089","-0.168787616123146","13",392.351284
"507","792","5024.T","50240221","2","2","2","0.0625509896196654","0.477277219439656","12",529.02142
"508","792","5024.T","50240222","1","2","2","-2.7676761462425","-0.500055078254082","16",608.532216
"509","792","5024.T","50240223","2","1","2","0.409685473595223","-0.179453841087722","15",447.747886
"510","792","5024.T","50240224","2","2","2","0.281307871460017","-2.01760769877804","14",502.509982
"511","792","5024.T","50240226","1","2","2","-2.47874308597224","-1.75133868208732","15",452.341838
"513","792","5025.T","50250202","2","1","2","-1.03716649210618","-0.911034686016903","11",445.136872
"514","792","5025.T","50250204","1","3","2","0.668993612076633","0.205060511088994","14",538.344142
"515","792","5025.T","50250205","2","5","2","-1.31294366173262","0.548185870642608","12",421.619592
"516","792","5025.T","50250207","1","3","2","0.647624681847419","1.2938750365579","15",539.870584
"517","792","5025.T","50250208","2","2","2","0.723351361170918","0.912559534220573","12",599.551268
"518","792","5025.T","50250209","2","4","2","0.639396395881606","0.869852073157401","15",614.056814
"519","792","5025.T","50250210","2","4","2","-0.433683713193486","-0.399997749861035","13",539.98429
"520","792","5025.T","50250213","1","3","2","0.193300115835464","0.745041543052429","10",517.353184
"521","792","5025.T","50250215","1","3","2","0.484401805885433","1.33107632734977","16",637.524684
"522","792","5026.T","50260201","1","4","2","-2.11933734511282","0.490036333325694","15",659.709404
"523","792","5026.T","50260202","1","2","2","-0.732700061525624","0.012520395968586","13",572.559298
"524","792","5026.T","50260204","1","1","2","-1.39759686593657","-0.371111719150283","12",613.19785
"525","792","5026.T","50260205","1","1","2","-0.993626898055733","-0.123099241365822","10",620.928488
"526","792","5026.T","50260206","1","3","2","-1.02028480900602","0.91148855664544","12",582.360574
"527","792","5026.T","50260207","1","2","2","-0.407802305971639","-0.89074918152202","14",614.98608
"528","792","5026.T","50260208","2","2","2","-0.445536269163197","-1.43051746692116","14",455.554054
"529","792","5026.T","50260209","2","2","2","0.270566574553035","1.20690470339437","14",642.459022
